
    -----Entities-----
    ```csv
    "id",	"entity",	"type",	"description",	"rank"
0,	"TABLE 1",	"GEO",	"Table 1 in the paper provides the number of positive and negative examples and their ratios for different data-imbalanced NLP tasks.",	1
1,	"NEGATIVE EXAMPLES",	"CONCEPT",	"Negative examples are discussed in the paper as significantly outnumbering positive ones, causing a severe data imbalance issue.",	0
2,	"POSITIVE EXAMPLES",	"CONCEPT",	"Positive examples are discussed in the context of data imbalance, where they are significantly outnumbered by negative examples.",	0
3,	"IMAGE_1",	"ORI_IMG",	"The image is a table labeled 'Table 1: Number of positive and negative examples and their ratios for different data-imbalanced NLP tasks.' The table is structured with four main columns: Task, # neg, # pos, and ratio. Each row represents a different NLP task and contains the following values: \n- For CoNLL03 NER, the number of negative examples (# neg) is 170K, the number of positive examples (# pos) is 34K, and the ratio is 4.98. \n- For OntoNotes5.0 NER, the number of negative examples (# neg) is 1.96M, the number of positive examples (# pos) is 239K, and the ratio is 8.18. \n- For SQuAD 1.1 (Rajpurkar et al., 2016), the number of negative examples (# neg) is 10.3M, the number of positive examples (# pos) is 175K, and the ratio is 55.9. \n- For SQuAD 2.0 (Rajpurkar et al., 2018), the number of negative examples (# neg) is 15.4M, the number of positive examples (# pos) is 188K, and the ratio is 82.0. \n- For QUOREF (Dasigi et al., 2019), the number of negative examples (# neg) is 6.52M, the number of positive examples (# pos) is 38.6K, and the ratio is 169. \nThe table highlights the significant data imbalance in these NLP tasks, with the number of negative examples far exceeding the number of positive examples.",	6
4,	"DATA IMBALANCE",	"CONCEPT",	"Data imbalance is a central issue in the paper, referring to the problem of negative examples significantly outnumbering positive ones in NLP tasks.",	0
5,	"QUOREF",	"EVENT",	"Quoref is a QA dataset that tests the coreferential reasoning capability of reading comprehension systems."<SEP>"Quoref is a dataset used for machine reading comprehension tasks."<SEP>"Quoref is a dataset used in the task of question answering, mentioned in the context of evaluating model performance.",	4
6,	"+POSITIVE & NEGATIVE",	"EVENT",	"The performance metric of the BERT model after adding both positive and negative examples to the training dataset. Positive and negative augmentation refers to the process of augmenting the original training data with additional positive and negative examples while maintaining the same data distribution.",	5
7,	"-NEGATIVE",	"EVENT",	"The performance metric of the BERT model after removing negative examples from the training dataset. Negative downsampling is the process of reducing the number of negative examples to balance the training set.",	5
8,	"ENGLISH QUOREF",	"GEO",	"QuoRef MRC is an English dataset used for experiments to test the effect of hyperparameters in Tversky Index. The table contains performance metrics for the English QuoRef dataset.",	3
9,	"+POSITIVE",	"EVENT",	"The performance metric of the BERT model after adding positive examples to the training dataset. Positive augmentation refers to the process of creating a balanced dataset by adding positive examples to the original set.",	6
    ```
    -----Relationships-----
    ```csv
    "id",	"source",	"target",	"description",	"weight",	"rank"
4,	"$N$",	"EVENT",	"$n$ is the total number of samples in the training set, used in the calculation of the weighting factor $\alpha$.",	1
5,	"TVERSKY INDEX",	"EVENT",	"The Tversky index extends the dice loss and is used as a basis for the proposed loss function in the paper, offering more flexibility."<SEP>"Tversky Index is mentioned as a method offering flexibility in controlling the tradeoff between false-negatives and false-positives."<SEP>"Tversky Index is related to the Dice Coefficient and is used in the context of measuring similarity between sets."<SEP>"Tversky index is an extension of the dice loss that uses a weight trading precision and recall, offering more flexibility.",	5
6,	"$K$",	"EVENT",	"$K$ is a hyperparameter used in the calculation of the weighting factor $\alpha$.",	1
7,	"$N_{T}$",	"EVENT",	"$n_{t}$ is the number of samples with class $t$, used in the calculation of the weighting factor $\alpha$.",	1
8,	"FIGURE 1",	"EVENT",	"Figure 1 is an illustration of the derivatives of the four losses mentioned in the text. Figure 1 provides an explanation from the perspective in derivative regarding the behavior of different losses.",	5
9,	"TVERSKY LOSS (TL)",	"EVENT",	"Tversky loss is a loss function derived from the Tversky index, used for optimizing the tradeoff between false-negatives and false-positives. The graph shows the derivative of Tversky Loss with β=0.5, represented by a yellow line that starts at 0 and increases gradually as the probability of the ground-truth label approaches 1.",	2
    ```
    -----Relationships-----
    ```csv
    "id",	"source",	"target",	"description",	"weight",	"rank"
0,	"BERT-TAGGER+FL",	"FIGURE 1",	"The graph shows the derivative of Focal Loss with γ=1, represented by a blue line that starts at -2 and increases sharply as the probability of the ground-truth label approaches 1.",	9.0,	10
1,	"DICE SIMILARITY COEFFICIENT (DSC)",	"FIGURE 1",	"The graph shows the derivative of Dice Similarity Coefficient, represented by a purple line that starts at -1 and increases gradually as the probability of the ground-truth label approaches 1.",	9.0,	10
2,	"DICE LOSS (DL)",	"FIGURE 1",	"The graph shows the derivative of Dice Loss with γ=1, represented by an orange line that starts at -1 and increases gradually as the probability of the ground-truth label approaches 1.",	9.0,	9
3,	"DICE LOSS (DL)",	"TVERSKY INDEX",	"Tversky index extends the concept of dice loss by incorporating a weight that trades precision and recall.",	7.0,	9
4,	"CHINESE ONTO4.0",	"TVERSKY INDEX",	"Tversky Index is used with the Chinese OntoNotes4.0 dataset to explore the effect of hyperparameters on performance.",	7.0,	9
5,	"ENGLISH QUOREF",	"TVERSKY INDEX",	"Tversky Index is used with the QuoRef MRC dataset to explore the effect of hyperparameters on performance.",	7.0,	8
6,	"SØRENSEN–DICE COEFFICIENT",	"TVERSKY INDEX",	"Sørensen–Dice Coefficient and Tversky Index are related measures used to evaluate the similarity between sets, with Tversky Index being a generalization of the Dice Coefficient.",	6.0,	8
7,	"CROSS ENTROPY LOSS",	"TVERSKY INDEX",	"Cross Entropy Loss and Tversky Index are both statistical measures used in classification, with Tversky Index being an extension of the Dice Coefficient.",	4.0,	8
8,	"FIGURE 1",	"TVERSKY LOSS (TL)",	"The graph shows the derivative of Tversky Loss with β=0.5, represented by a yellow line that starts at 0 and increases gradually as the probability of the ground-truth label approaches 1.",	9.0,	7
9,	"$X_{I}$",	"$\ALPHA_{I}$",	"Instance $x_{i}$ is associated with the weighting factor $\alpha_{i}$, which adjusts its contribution to the Cross Entropy Loss.",	7.0,	7
10,	"FIGURE 1",	"IMAGE_2",	"IMAGE_2" is the image of "FIGURE 1".",	10.0,	6
11,	"CROSS ENTROPY LOSS",	"SØRENSEN–DICE COEFFICIENT",	"Both Cross Entropy Loss and Sørensen–Dice Coefficient are used in the context of evaluating classification performance, though they serve different purposes.",	5.0,	6
12,	"$N_{T}$",	"$\ALPHA_{I}$",	"The weighting factor $\alpha_{i}$ is calculated using the number of samples with class $t$, $n_{t}$.",	8.0,	5
13,	"$N$",	"$\ALPHA_{I}$",	"The weighting factor $\alpha_{i}$ is calculated using the total number of samples in the training set, $n$.",	8.0,	5
14,	"$K$",	"$\ALPHA_{I}$",	"The hyperparameter $K$ is used in the calculation of the weighting factor $\alpha_{i}$.",	7.0,	5
15,	"$P_{I}$",	"$X_{I}$",	"Instance $x_{i}$ has predicted probabilities $p_{i}$ for the two classes.",	9.0,	4
16,	"$X_{I}$",	"$Y_{I}$",	"Instance $x_{i}$ is associated with the binary label $y_{i}$, which denotes its ground-truth class.",	9.0,	4
17,	"CROSS ENTROPY LOSS",	"VALVERDE ET AL.",	"Valverde et al. are referenced in the context of discussing the challenges associated with the selection of weighting factors in Cross Entropy Loss for multi-class classification tasks.",	6.0,	4
18,	"TVERSKY INDEX (TI)",	"TVERSKY LOSS (TL)",	"The Tversky loss is derived from the Tversky index, which is a more general case of the dice coefficient.",	8.0,	3
    ```
    -----Sources-----
    ```csv
    "id",	"content"
0,	"$ denote a set of training instances and each instance $x_{i}\in X$ is associated with a golden binary label $y_{i}=\left[y_{i0},y_{i1}\right]$ denoting the ground-truth class $x_{i}$ belongs to, and $p_{i}\,=\,[p_{i0},p_{i1}]$ is the predicted probabilities of the two classes respectively, where $y_{i0},y_{i1}\in$ $\{0,1\},p_{i0},p_{i1}\in[0,1]$ and $p_{i1}+p_{i0}=1$ .  

# 3.2 Cross Entropy Loss  

The vanilla cross entropy (CE) loss is given by:  

$$
\mathrm{CE}=-\frac{1}{N}\sum_{i}\sum_{j\in\{0,1\}}y_{i j}\log p_{i j}
$$  

As can be seen from Eq.1, each $x_{i}$ contributes equally to the final objective. Two strategies are normally used to address the the case where we wish that not all $x_{i}$ are treated equally: associating different classes with different weighting factor $\alpha$ or resampling the datasets. For the former, Eq.1 is adjusted as follows:  

$$
\mathrm{CE}=-\frac{1}{N}\sum_{i}\alpha_{i}\sum_{j\in\{0,1\}}y_{i j}\log p_{i j}
$$  

where $\alpha_{i}\in[0,1]$ may be set by the inverse class frequency or treated as a hyperparameter to set by cross validation. In this work, we use $\textstyle\log({\frac{n-n_{t}}{n_{t}}}+K)$ to calculate the coefficient $\alpha$ , where $n_{t}$ is the number of samples with class $t$ and $n$ is the total number of samples in the training set. $K$ is a hyperparameter to tune. Intuitively, this equation assigns less weight to the majority class and more weight to the minority class. The data resampling strategy constructs a new dataset by sampling training examples from the original dataset based on human-designed criteria, e.g. extracting equal training samples from each class. Both strategies are equivalent to changing the data distribution during training and thus are of the same nature. Empirically, these two methods are not widely used due to the trickiness of selecting $\alpha$ especially for multi-class classification tasks and that inappropriate selection can easily bias towards rare classes (Valverde et al., 2017).  

# 3.3 Dice Coefficient and Tversky Index  

Sørensen–Dice coefficient (Sorensen, 1948; Dice, 1945), dice coefficient (DSC) for short, is an F1- oriented statistic used to gauge the similarity of two sets. Given two sets $A$ and $B$ , the vanilla dice coefficient between them is given as follows:  

$$
\operatorname{DSC}(A,B)={\frac{2|A\cap B|}{|A|+|B|}}
$$  

In our case, $A$ is the set that contains all positive examples predicted by a specific model, and $B$ is the set of all golden positive examples in the dataset. When applied to boolean data with the definition of true positive (TP), false positive (FP), and false negative (FN), it can be then written as follows:  

$$
{\begin{array}{r l}&{{\mathrm{DSC}}={\frac{\mathrm{2TP}}{\mathrm{2TP}+{\mathrm{FN}}+{\mathrm{FP}}}}={\frac{\mathrm{2}{\frac{\mathrm{TP}}{{\mathrm{TP}}+{\mathrm{FN}}}}{\frac{\mathrm{TP}}{{\mathrm{TP}}+{\mathrm{FP}}}}}{{\frac{\mathrm{TP}}{{\mathrm{TP}}+{\mathrm{FN}}}}+{\frac{\mathrm{TP}}{{\mathrm{TP}}+{\mathrm{FP}}}}}}}\\ &{\qquad={\frac{\mathrm{2Pre}\times{\mathrm{Rec}}}{{\mathrm{Pre}}+{\mathrm{Rec}}}}=F1}\end{array}}
$$  

For an individual example $x_{i}$ , its corresponding dice coefficient is given as follows:  

$$
\mathrm{DSC}(x_{i})=\frac{2p_{i1}y_{i1}}{p_{i1}+y_{i1}}
$$  

As can be seen, a negative example $(y_{i1}=0)$ ) does not contribute to the objective. For smoothing purposes, it is common to add a $\gamma$ factor to both the nominator and the denominator, making the form to be as follows (we simply set $\gamma=1$ in the rest of Table 2: Different losses and their formulas. We add $+1$ to DL, TL and DSC so that they are positive.  

this paper):  

$$
\mathrm{DSC}(x_{i})=\frac{2p_{i1}y_{i1}+\gamma}{p_{i1}+y_{i1}+\gamma}
$$  

As can be seen, negative examples whose DSC is $\frac{\gamma}{p_{i1}\!+\!\gamma}$ , also contribute to the training. Additionally, Milletari et al. (2016) proposed to change the denominator to the square form for faster convergence, which leads to the following dice loss (DL):"
1,	"0.05\,\mathrm{F}1\right)$ ) over DL. In contrast, it significantly outperforms DL for +negative dataset. This is in line with our expectation since DSC helps more on more imbalanced datasets. The performance of FL and DL are not consistent across different datasets, while DSC consistently performs the best on all datasets.  

# 5.2 Dice loss for accuracy-oriented tasks?  

We argue that the cross-entropy objective is actually accuracy-oriented, whereas the proposed losses perform as a soft version of F1 score. To Table 9: The effect of DL and DSC on sentiment classification tasks. BERT $\mathrm{\bf\Sigma+}\mathrm{\bfCE}$ refers to fine-tuning BERT and setting cross-entropy as the training objective.  

explore the effect of the dice loss on accuracyoriented tasks such as text classification, we conduct experiments on the Stanford Sentiment Treebank (SST) datasets including SST-2 and SST-5. We fine-tuned $\mathsf{B E R T_{L a r g e}}$ with different training objectives. Experimental results for SST are shown in Table 9. For SST-5, BERT with CE achieves 55.57 in terms of accuracy, while DL and DSC perform slightly worse (54.63 and 55.19, respectively). Similar phenomenon is observed for SST-2. These results verify that the proposed dice loss is not accuracy-oriented, and should not be used for accuracy-oriented tasks.  

# 5.3 Hyper-parameters in Tversky Index  

As mentioned in Section 3.3, Tversky index (TI) offers the flexibility in controlling the tradeoff between false-negatives and false-positives. In this subsection, we explore the effect of hyperparameters (i.e., $\alpha$ and $\beta$ ) in TI to test how they manipulate the tradeoff. We conduct experiments on the Chinese OntoNotes4.0 NER dataset and English QuoRef MRC dataset. Experimental results are shown in Table 10. The highest F1 on Chinese OntoNotes4.0 is 84.67 when $\alpha$ is set to 0.6 while for QuoRef, the highest F1 is 68.44 when $\alpha$ is set to 0.4. In addition, we can observe that the performance varies a lot as $\alpha$ changes in distinct datasets, which shows that the hyperparameters $\alpha,\beta$ acturally play an important role in TI.  

# 6 Conclusion  

In this paper, we propose the dice-based loss to narrow down the gap between training objective and evaluation metrics (F1 score). Experimental results show that the proposed loss function help Table 10: The effect of hyperparameters in Tversky Index. We set $\beta=1-\alpha$ and thus we only list $\alpha$ here.  

  

to achieve significant performance boost without changing model architectures.  

# Acknowledgement  

We thank all anonymous reviewers, as well as Qinghong Han, Wei Wu and Jiawei Wu for their comments and suggestions. The work is supported by the National Natural Science Foundation of China (NSFC No. 61625107 and 61751209).  

# References  

Bernd Bohnet, Ryan T. McDonald, Gon¸calo Simo˜es, Daniel Andor, Emily Pitler, and Joshua Maynez. 2018. Morphosyntactic tagging with a meta-bilstm model over context sensitive token encodings. In Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics, ACL 2018, Melbourne, Australia, July 15-20, 2018, Volume 1: Long Papers, pages 2642–2652.  

Haw-Shiuan Chang, Erik G. Learned-Miller, and Andrew McCallum. 2017. Active bias: Training more accurate neural networks by emphasizing high variance samples. In NIPS.  

N. V. Chawla, K. W. Bowyer, Lawrence O. Hall, and W. P. Kegelmeyer. 2002. Smote: Synthetic minority over-sampling technique. J. Artif. Intell. Res., 16:321– 357.  

Danqi Chen, Adam Fisch, Jason Weston, and Antoine Bordes. 2017. Reading wikipedia to answer opendomain questions. arXiv preprint arXiv:1704.00051.  

Kean Chen, Jianguo Li, Weiyao Lin, John See, Ji Wang, Lingyu Duan, Zhibo Chen, Changwei He, and Junni Zou. 2019. Towards accurate one-stage object detection with ap-loss. In IEEE Conference on Computer Vision and Pattern Recognition, CVPR 2019, Long Beach, CA, USA, June 16-20, 2019, pages 5119–5127.  

Shijuan Chen, Haibo He, and Edwardo A. Garcia. 2010. Ramoboost: Ranked minority oversampling in boosting. IEEE Transactions on Neural Networks, 21:1624– 1642.  

Kevin Clark, Minh-Thang Luong, Christopher D. Manning, and Quoc V. Le. 2018. Semi-supervised sequence modeling with cross-view training. In Proceedings of the 2018 Conference on Empirical Methods in Natural Language Procfessing, Brussels, Belgium, October 31 - November 4, 2018, pages 1914–1925.  

Pradeep Dasigi, Nelson F Liu, Ana Marasovic, Noah A Smith, and Matt Gardner. 2019. Quoref: A reading comprehension dataset with questions requiring coreferential reasoning. arXiv preprint arXiv"
2,	"false negatives (FNs) and is thus more immune to data-imbalanced datasets. Tversky index extends dice loss by using a weight that trades precision and recall, which can be thought as the approximation of the $F_{\beta}$ score, and thus comes with more flexibility. Therefore, we use dice loss or Tversky index to replace CE loss to address the first issue.  

Only using dice loss or Tversky index is not enough since they are unable to address the dominating influence of easy-negative examples. This is intrinsically because dice loss is actually a soft version of the F1 score. Taking the binary classification task as an example, at test time, an example will be classified as negative as long as its probability is smaller than 0.5, but training will push the value to 0 as much as possible. This gap isn’t a big issue for balanced datasets, but is extremely detrimental if a big proportion of training examples are easynegative ones: easy-negative examples can easily dominate training since their probabilities can be pushed to 0 fairly easily. Meanwhile, the model can hardly distinguish between hard-negative examples and positive ones. Inspired by the idea of focal loss (Lin et al., 2017) in computer vision, we propose a dynamic weight adjusting strategy, which associates each training example with a weight in proportion to $(1-p)$ , and this weight dynamically changes as training proceeds. This strategy helps deemphasize confident examples during training as their probability $p$ approaches 1, making the model attentive to hard-negative examples, and thus alleviates the dominating effect of easy-negative examples. Combing both strategies, we observe significant performance boosts on a wide range of data imbalanced NLP tasks.  

The rest of this paper is organized as follows: related work is presented in Section 2. We describe different proposed losses in Section 3. Experimental results are presented in Section 4. We perform ablation studies in Section 5, followed by a brief conclusion in Section 6.  

# 2 Related Work  

# 2.1 Data Resampling  

The idea of weighting training examples has a long history. Importance sampling (Kahn and Marshall, 1953) assigns weights to different samples and changes the data distribution. Boosting algorithms such as AdaBoost (Kanduri et al., 2018) select harder examples to train subsequent classifiers. Similarly, hard example mining (Malisiewicz et al., 2011) downsamples the majority class and exploits the most difficult examples. Oversampling (Chen et al., 2010; Chawla et al., 2002) is used to balance the data distribution. Another line of data resampling is to dynamically control the weights of examples as training proceeds. For example, focal loss (Lin et al., 2017) used a soft weighting scheme that emphasizes harder examples during training. In self-paced learning (Kumar et al., 2010), example weights are obtained through optimizing the weighted training loss which encourages learning easier examples first. At each training step, selfpaced learning algorithm optimizes model parameters and example weights jointly. Other works (Chang et al., 2017; Katharopoulos and Fleuret, 2018) adjusted the weights of different training examples based on training loss. Besides, recent work (Jiang et al., 2017; Fan et al., 2018) proposed to learn a separate network to predict sample weights.  

# 2.2 Data Imbalance Issue in Computer Vision  

The background-object label imbalance issue is severe and thus well studied in the field of object detection (Li et al., 2015; Girshick, 2015; He et al., 2015; Girshick et al., 2013; Ren et al., 2015). The idea of hard negative mining (HNM) (Girshick et al., 2013) has gained much attention recently. Pang et al. (2019) proposed a novel method called IoU-balanced sampling and Chen et al. (2019) designed a ranking model to replace the conventional classification task with an average-precision loss to alleviate the class imbalance issue. The efforts made on object detection have greatly inspired us to solve the data imbalance issue in NLP.  

Sudre et al. (2017) addressed the severe class imbalance issue for the image segmentation task. They proposed to use the class re-balancing property of the Generalized Dice Loss as the training objective for unbalanced tasks. Shen et al. (2018) investigated the influence of Dice-based loss for multi-class organ segmentation using a dataset of abdominal CT volumes. Kodym et al. (2018) proposed to use the batch soft Dice loss function to train the CNN network for the task of segmentation of organs at risk (OAR) of medical images. Shamir et al. (2019) extended the definition of the classical Dice coefficient to facilitate the direct comparison of a ground truth binary image with a probabilistic map. In this paper, we introduce dice loss into NLP tasks as the training objective and propose a dynamic weight adjusting strategy to address the dominating influence of easy-negative examples.  

# 3 Losses  

# 3.1 Notation  

For illustration purposes, we use the binary classification task to demonstrate how different losses work. The mechanism can be easily extended to multi-class classification. Let $X$ denote a set of training instances and each instance $x_{i}\in X$ is associated with a golden binary label $y_{i}=\left[y_{i0},y_{i1}\right]$ denoting the ground-truth class $x_{i}$ belongs to, and $p_{i}\,=\,[p_{i0},p_{i1}]$ is the predicted probabilities of the two classes respectively, where $y_{i0},y_{i"
